id,payment_id,transaction_type,order_id,transaction_id,payment_method,payment_time,currency,total_price,tax,subtotal_price,item_price,discount_price,prepaid_amount,registration_price,promotions,tax_lines,address,refund,update_time
4813fc810e02,1a2CujrkgzD,CHARGE,0105501000040,6971569701049,CREDIT_CARD,2025-01-10 03:26:36.000000,USD,971.99,91.99,880.00,1115.00,235.00,0.00,0.00,,"[{""title"" : ""Houston City Tax"", ""rate"" : 0.0100, ""price"" : 11.15, ""paymentId"" : ""1a2CujrkgzD"", ""id"" : ""1a2CujrkgzF""}, {""title"" : ""Houston Mta Transit"", ""rate"" : 0.0100, ""price"" : 11.15, ""paymentId"" : ""1a2CujrkgzD"", ""id"" : ""1a2CujrkgzG""}, {""title"" : ""Texas State Tax"", ""rate"" : 0.0625, ""price"" : 69.69, ""paymentId"" : ""1a2CujrkgzD"", ""id"" : ""1a2CujrkgzE""}]","{""firstName"" : ""Nhung"", ""lastName"" : ""VuHai"", ""email"" : ""nhungvu591998+2@gmail.com"", ""phone"" : ""+821035348697"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""test2"", ""address2"" : ""test2222"", ""zipcode"" : ""77021""}",[],2025-01-10 03:38:35.595661
89f92fcb545f,1a2DJQ2AZc5,CHARGE,0105501000042,6971574550713,CREDIT_CARD,2025-01-10 03:32:11.000000,USD,971.99,91.99,880.00,1115.00,235.00,0.00,0.00,,"[{""title"" : ""Texas State Tax"", ""rate"" : 0.0625, ""price"" : 69.69, ""paymentId"" : ""1a2DJQ2AZc5"", ""id"" : ""1a2DJQ2AZc6""}, {""title"" : ""Houston City Tax"", ""rate"" : 0.0100, ""price"" : 11.15, ""paymentId"" : ""1a2DJQ2AZc5"", ""id"" : ""1a2DJQ2AZc7""}, {""title"" : ""Houston Mta Transit"", ""rate"" : 0.0100, ""price"" : 11.15, ""paymentId"" : ""1a2DJQ2AZc5"", ""id"" : ""1a2DJQ2AZc8""}]","{""firstName"" : ""Nhung"", ""lastName"" : ""VuBa"", ""email"" : ""nhungvu591998+3@gmail.com"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""test"", ""address2"" : ""tututututt"", ""zipcode"" : ""77021""}",[],2025-01-10 03:47:02.051620
77ce161e5d66,1UtsxSQWB43,CHARGE,0105418400018,string,CREDIT_CARD,2019-08-24 14:15:22.000000,USD,1520.00,0.00,1520.00,1520.00,0.00,0.00,0.00,,,"{""firstName"" : null, ""lastName"" : null, ""email"" : null, ""phone"" : null, ""state"" : null, ""city"" : null, ""address1"" : null, ""address2"" : null, ""zipcode"" : null}",,2019-08-24 14:18:31.092262
e15c058fa968,1UtsyEWfve8,CHARGE,0105418400020,string,CREDIT_CARD,2019-08-24 14:15:22.000000,USD,1520.00,0.00,1520.00,1520.00,0.00,0.00,0.00,,,"{""firstName"" : null, ""lastName"" : null, ""email"" : null, ""phone"" : null, ""state"" : null, ""city"" : null, ""address1"" : null, ""address2"" : null, ""zipcode"" : null}",,2019-08-24 15:05:34.321122
8ca8e5701c8a,1a2h7D0lHQa,CHARGE,0105501000075,6971829027001,CREDIT_CARD,2025-01-10 10:29:34.000000,USD,2915.96,275.96,2640.00,3345.00,705.00,0.00,0.00,,"[{""title"" : ""Houston City Tax"", ""rate"" : 0.0100, ""price"" : 33.45, ""paymentId"" : ""1a2h7D0lHQa"", ""id"" : ""1a2h7D0lHQc""}, {""title"" : ""Houston Mta Transit"", ""rate"" : 0.0100, ""price"" : 33.45, ""paymentId"" : ""1a2h7D0lHQa"", ""id"" : ""1a2h7D0lHQd""}, {""title"" : ""Texas State Tax"", ""rate"" : 0.0625, ""price"" : 209.06, ""paymentId"" : ""1a2h7D0lHQa"", ""id"" : ""1a2h7D0lHQb""}]","{""firstName"" : ""Giang"", ""lastName"" : ""Test"", ""email"" : ""giangthy93@gmail.com"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""test"", ""address2"" : ""test"", ""zipcode"" : ""77021""}",[],2025-01-10 11:15:07.040123
9e352f043eb9,1a2jXIekzJH,CHARGE,0105501000078,7114050896088,CREDIT_CARD,2025-01-10 11:03:45.000000,USD,2922.75,222.75,2700.00,2700.00,0.00,0.00,0.00,,"[{""title"" : ""Harris Co Emergency Services District 29 Sp"", ""rate"" : 0.0100, ""price"" : 27.00, ""paymentId"" : ""1a2jXIekzJH"", ""id"" : ""1a2jXIf2aRO""}, {""title"" : ""Texas State Tax"", ""rate"" : 0.0625, ""price"" : 168.75, ""paymentId"" : ""1a2jXIekzJH"", ""id"" : ""1a2jXIf2aRM""}, {""title"" : ""Houston Mta Transit"", ""rate"" : 0.0100, ""price"" : 27.00, ""paymentId"" : ""1a2jXIekzJH"", ""id"" : ""1a2jXIf2aRN""}]","{""firstName"" : ""Thu"", ""lastName"" : ""Thuy"", ""email"" : ""thuy.nguyen7@ntq-solution.com.vn"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""yyyyyy"", ""address2"" : ""ytytytyty"", ""zipcode"" : ""77069""}",[],2025-01-10 11:39:21.737929
a4d74ed98319,1a2k5rGVnKR,CHARGE,0105501000079,7114057122008,CREDIT_CARD,2025-01-10 11:11:31.000000,USD,1461.38,111.38,1350.00,1350.00,0.00,0.00,0.00,,"[{""title"" : ""Houston Mta Transit"", ""rate"" : 0.0100, ""price"" : 13.50, ""paymentId"" : ""1a2k5rGVnKR"", ""id"" : ""1a2k5rGVnKT""}, {""title"" : ""Harris Co Emergency Services District 29 Sp"", ""rate"" : 0.0100, ""price"" : 13.50, ""paymentId"" : ""1a2k5rGVnKR"", ""id"" : ""1a2k5rGVnKU""}, {""title"" : ""Texas State Tax"", ""rate"" : 0.0625, ""price"" : 84.38, ""paymentId"" : ""1a2k5rGVnKR"", ""id"" : ""1a2k5rGVnKS""}]","{""firstName"" : ""Thu"", ""lastName"" : ""Thuy"", ""email"" : ""thuy.nguyen7@ntq-solution.com.vn"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""ssgfgfg"", ""address2"" : ""dfgfgfđg"", ""zipcode"" : ""77069""}",[],2025-01-10 12:02:55.658571
76963bc41ef8,1a2KTpq28wW,CHARGE,0105501000054,7113724559576,CREDIT_CARD,2025-01-10 05:13:02.000000,USD,971.99,91.99,880.00,1115.00,235.00,0.00,0.00,,"[{""title"" : ""Texas State Tax"", ""rate"" : 0.0625, ""price"" : 69.69, ""paymentId"" : ""1a2KTpq28wW"", ""id"" : ""1a2KTpq28wX""}, {""title"" : ""Harris Co Emergency Services District 29 Sp"", ""rate"" : 0.0100, ""price"" : 11.15, ""paymentId"" : ""1a2KTpq28wW"", ""id"" : ""1a2KTpq28wZ""}, {""title"" : ""Houston Mta Transit"", ""rate"" : 0.0100, ""price"" : 11.15, ""paymentId"" : ""1a2KTpq28wW"", ""id"" : ""1a2KTpq28wY""}]","{""firstName"" : ""Yang"", ""lastName"" : ""Jihee"", ""email"" : ""yangji@coway.com"", ""phone"" : ""+821083369298"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""fffffff"", ""address2"" : ""dsdddd"", ""zipcode"" : ""77069""}",[],2025-01-10 05:23:35.078027
003277f91029,1a2ToHEO0Yu,CHARGE,0105501000060,6971718140089,CREDIT_CARD,2025-01-10 07:23:24.000000,USD,2922.76,222.76,2700.00,2700.00,0.00,0.00,0.00,,"[{""title"" : ""Houston Mta Transit"", ""rate"" : 0.0100, ""price"" : 27.00, ""paymentId"" : ""1a2ToHEO0Yu"", ""id"" : ""1a2ToHEO0Yx""}, {""title"" : ""Houston City Tax"", ""rate"" : 0.0100, ""price"" : 27.00, ""paymentId"" : ""1a2ToHEO0Yu"", ""id"" : ""1a2ToHEO0Yw""}, {""title"" : ""Texas State Tax"", ""rate"" : 0.0625, ""price"" : 168.76, ""paymentId"" : ""1a2ToHEO0Yu"", ""id"" : ""1a2ToHEO0Yv""}]","{""firstName"" : ""Nhung"", ""lastName"" : ""VuBa"", ""email"" : ""nhungvu591998+3@gmail.com"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""test"", ""address2"" : ""test"", ""zipcode"" : ""77021""}",[],2025-01-10 08:08:56.370683
730c85a2dff4,1a2TpfoKHQi,CHARGE,0105501000062,6971718664377,CREDIT_CARD,2025-01-10 07:24:13.000000,USD,2620.79,210.79,2410.00,2555.00,145.00,0.00,0.00,,"[{""title"" : ""Houston Mta Transit"", ""rate"" : 0.0100, ""price"" : 25.55, ""paymentId"" : ""1a2TpfoKHQi"", ""id"" : ""1a2TpfobsYp""}, {""title"" : ""Houston City Tax"", ""rate"" : 0.0100, ""price"" : 25.55, ""paymentId"" : ""1a2TpfoKHQi"", ""id"" : ""1a2TpfobsYo""}, {""title"" : ""Texas State Tax"", ""rate"" : 0.0625, ""price"" : 159.69, ""paymentId"" : ""1a2TpfoKHQi"", ""id"" : ""1a2TpfobsYn""}]","{""firstName"" : ""Hanh"", ""lastName"" : ""Test"", ""email"" : ""hanh.nguyen17+121@ntq-solution.com.vn"", ""phone"" : ""+84987654321"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""3333 Raleigh St"", ""address2"" : ""Houston, TX 77021, USA"", ""zipcode"" : ""77021""}",[],2025-01-10 07:35:39.846186
9edde1dfe28e,1a2UN3eoCYX,CHARGE,0105501000063,6971721285817,CREDIT_CARD,2025-01-10 07:31:20.000000,USD,2131.40,191.40,1940.00,2320.00,380.00,0.00,0.00,,"[{""title"" : ""Houston Mta Transit"", ""rate"" : 0.0100, ""price"" : 23.20, ""paymentId"" : ""1a2UN3eoCYX"", ""id"" : ""1a2UN3eoCYa""}, {""title"" : ""Houston City Tax"", ""rate"" : 0.0100, ""price"" : 23.20, ""paymentId"" : ""1a2UN3eoCYX"", ""id"" : ""1a2UN3eoCYZ""}, {""title"" : ""Texas State Tax"", ""rate"" : 0.0625, ""price"" : 145.00, ""paymentId"" : ""1a2UN3eoCYX"", ""id"" : ""1a2UN3eoCYY""}]","{""firstName"" : ""Hanh"", ""lastName"" : ""Nguyen"", ""email"" : ""hanh.nguyen17+121@ntq-solution.com.vn"", ""phone"" : ""+16029876543"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""3333 Raleigh St"", ""address2"" : ""Houston, TX 77021, USA"", ""zipcode"" : ""77021""}",[],2025-01-10 07:44:14.963459
5cb6e5930c45,1a2Vwb2FdO5,CHARGE,0105501000067,6971731312825,CREDIT_CARD,2025-01-10 07:53:03.000000,USD,2620.79,210.79,2410.00,2555.00,145.00,0.00,0.00,,"[{""title"" : ""Houston Mta Transit"", ""rate"" : 0.0100, ""price"" : 25.55, ""paymentId"" : ""1a2Vwb2FdO5"", ""id"" : ""1a2Vwb2FdO8""}, {""title"" : ""Houston City Tax"", ""rate"" : 0.0100, ""price"" : 25.55, ""paymentId"" : ""1a2Vwb2FdO5"", ""id"" : ""1a2Vwb2FdO7""}, {""title"" : ""Texas State Tax"", ""rate"" : 0.0625, ""price"" : 159.69, ""paymentId"" : ""1a2Vwb2FdO5"", ""id"" : ""1a2Vwb2FdO6""}]","{""firstName"" : ""Giang"", ""lastName"" : ""Test"", ""email"" : ""giangthy93@gmail.com"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""1"", ""address2"" : ""2"", ""zipcode"" : ""77021""}",[],2025-01-10 08:10:14.828810
88b4ff64dc1e,1a2Ytnzjl8s,CHARGE,0105501000070,6971772895417,CREDIT_CARD,2025-01-10 08:35:11.000000,USD,2131.40,191.40,1940.00,2320.00,380.00,0.00,0.00,,"[{""title"" : ""Houston Mta Transit"", ""rate"" : 0.0100, ""price"" : 23.20, ""paymentId"" : ""1a2Ytnzjl8s"", ""id"" : ""1a2Ytnzjl8v""}, {""title"" : ""Houston City Tax"", ""rate"" : 0.0100, ""price"" : 23.20, ""paymentId"" : ""1a2Ytnzjl8s"", ""id"" : ""1a2Ytnzjl8u""}, {""title"" : ""Texas State Tax"", ""rate"" : 0.0625, ""price"" : 145.00, ""paymentId"" : ""1a2Ytnzjl8s"", ""id"" : ""1a2Ytnzjl8t""}]","{""firstName"" : ""Giang"", ""lastName"" : ""Test"", ""email"" : ""giangthy93@gmail.com"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""q1"", ""address2"" : ""a2"", ""zipcode"" : ""77021""}",[],2025-01-10 09:24:26.865217
4feb9398aa17,1a4AQzTBS4K,CHARGE,0105501100008,7115391697112,CREDIT_CARD,2025-01-11 07:46:41.000000,USD,1461.38,111.38,1350.00,1350.00,0.00,0.00,0.00,,"[{""title"" : ""Texas State Tax"", ""rate"" : 0.0625, ""price"" : 84.38, ""paymentId"" : ""1a4AQzTBS4K"", ""id"" : ""1a4AQzTBS4L""}, {""title"" : ""Houston City Tax"", ""rate"" : 0.0100, ""price"" : 13.50, ""paymentId"" : ""1a4AQzTBS4K"", ""id"" : ""1a4AQzTBS4M""}, {""title"" : ""Houston Mta Transit"", ""rate"" : 0.0100, ""price"" : 13.50, ""paymentId"" : ""1a4AQzTBS4K"", ""id"" : ""1a4AQzTBS4N""}]","{""firstName"" : ""Nhung"", ""lastName"" : ""VuBa"", ""email"" : ""nhungvu591998+3@gmail.com"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""gegtg"", ""address2"" : ""dthghgh"", ""zipcode"" : ""77021""}",[],2025-01-11 08:26:12.474759
506de61e9995,1Utt0821kzL,CHARGE,0105418400021,string,CREDIT_CARD,2019-08-24 14:15:22.000000,USD,1520.00,0.00,1520.00,1520.00,0.00,0.00,0.00,,,"{""firstName"" : null, ""lastName"" : null, ""email"" : null, ""phone"" : null, ""state"" : null, ""city"" : null, ""address1"" : null, ""address2"" : null, ""zipcode"" : null}",,2019-08-24 14:23:36.306492
d89e1a6b32d1,1a4BWKXglJo,CHARGE,0105501100009,6972813115577,CREDIT_CARD,2025-01-11 08:02:31.000000,USD,971.99,91.99,880.00,1115.00,235.00,0.00,0.00,,"[{""title"" : ""Houston Mta Transit"", ""rate"" : 0.0100, ""price"" : 11.15, ""paymentId"" : ""1a4BWKXglJo"", ""id"" : ""1a4BWKXglJr""}, {""title"" : ""Texas State Tax"", ""rate"" : 0.0625, ""price"" : 69.69, ""paymentId"" : ""1a4BWKXglJo"", ""id"" : ""1a4BWKXglJp""}, {""title"" : ""Houston City Tax"", ""rate"" : 0.0100, ""price"" : 11.15, ""paymentId"" : ""1a4BWKXglJo"", ""id"" : ""1a4BWKXglJq""}]","{""firstName"" : ""Nhung"", ""lastName"" : ""VuBa"", ""email"" : ""nhungvu591998+3@gmail.com"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""ádsdss"", ""address2"" : ""ssdsdsd"", ""zipcode"" : ""77021""}",[],2025-01-11 08:47:19.248605
b1ec94ab5b4b,1a7XwEUUZJT,CHARGE,0105501300042,7118275379416,CREDIT_CARD,2025-01-13 08:39:09.000000,USD,1461.38,111.38,1350.00,1350.00,0.00,0.00,0.00,,"[{""title"" : ""Texas State Tax"", ""rate"" : 0.0625, ""price"" : 84.38, ""paymentId"" : ""1a7XwEUUZJT"", ""id"" : ""1a7XwEUUZJU""}, {""title"" : ""Houston City Tax"", ""rate"" : 0.0100, ""price"" : 13.50, ""paymentId"" : ""1a7XwEUUZJT"", ""id"" : ""1a7XwEUUZJV""}, {""title"" : ""Houston Mta Transit"", ""rate"" : 0.0100, ""price"" : 13.50, ""paymentId"" : ""1a7XwEUUZJT"", ""id"" : ""1a7XwEUUZJW""}]","{""firstName"" : ""tunggggg"", ""lastName"" : ""Nguyen"", ""email"" : ""tung.nguyen16+3@ntq-solution.com.vn"", ""phone"" : ""6024213544"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""1"", ""address2"" : ""2"", ""zipcode"" : ""77021""}",[],2025-01-13 08:50:50.441467
b4ca4e46c6cf,1a7YFKcArhf,CHARGE,0105501300043,7118278721752,CREDIT_CARD,2025-01-13 08:43:39.000000,USD,2922.76,222.76,2700.00,2700.00,0.00,0.00,0.00,,"[{""title"" : ""Houston City Tax"", ""rate"" : 0.0100, ""price"" : 27.00, ""paymentId"" : ""1a7YFKcArhf"", ""id"" : ""1a7YFKcArhh""}, {""title"" : ""Houston Mta Transit"", ""rate"" : 0.0100, ""price"" : 27.00, ""paymentId"" : ""1a7YFKcArhf"", ""id"" : ""1a7YFKcArhi""}, {""title"" : ""Texas State Tax"", ""rate"" : 0.0625, ""price"" : 168.76, ""paymentId"" : ""1a7YFKcArhf"", ""id"" : ""1a7YFKcArhg""}]","{""firstName"" : ""Tung"", ""lastName"" : ""Nguyen"", ""email"" : ""tung.nguyen16+3@ntq-solution.com.vn"", ""phone"" : ""6024213544"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""1"", ""address2"" : ""2"", ""zipcode"" : ""77021""}",[],2025-01-13 09:11:04.763080
07bcc338d10d,1a8nBe487M7,CHARGE,0105501400031,6975877021881,CREDIT_CARD,2025-01-14 02:40:17.000000,USD,1461.38,111.38,1350.00,1350.00,0.00,0.00,0.00,,"[{""title"" : ""Houston Mta Transit"", ""rate"" : 0.0100, ""price"" : 13.50, ""paymentId"" : ""1a8nBe487M7"", ""id"" : ""1a8nBe487MA""}, {""title"" : ""Texas State Tax"", ""rate"" : 0.0625, ""price"" : 84.38, ""paymentId"" : ""1a8nBe487M7"", ""id"" : ""1a8nBe487M8""}, {""title"" : ""Houston City Tax"", ""rate"" : 0.0100, ""price"" : 13.50, ""paymentId"" : ""1a8nBe487M7"", ""id"" : ""1a8nBe487M9""}]","{""firstName"" : ""S"", ""lastName"" : ""A"", ""email"" : ""quynh.bui+7@ntq-solution.com.vn"", ""phone"" : ""6025566896"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""3333 raleigh st."", ""address2"" : ""Houston, TX 77021, USA"", ""zipcode"" : ""77021""}",[],2025-01-14 02:57:28.438694
4f9f3c106714,1a8s50vYk7c,CHARGE,0105501400038,7119430090968,CREDIT_CARD,2025-01-14 03:48:37.000000,USD,1461.38,111.38,1350.00,1350.00,0.00,0.00,0.00,,"[{""title"" : ""Texas State Tax"", ""rate"" : 0.0625, ""price"" : 84.38, ""paymentId"" : ""1a8s50vYk7c"", ""id"" : ""1a8s50vqLFh""}, {""title"" : ""Houston City Tax"", ""rate"" : 0.0100, ""price"" : 13.50, ""paymentId"" : ""1a8s50vYk7c"", ""id"" : ""1a8s50vqLFi""}, {""title"" : ""Houston Mta Transit"", ""rate"" : 0.0100, ""price"" : 13.50, ""paymentId"" : ""1a8s50vYk7c"", ""id"" : ""1a8s50vqLFj""}]","{""firstName"" : ""GiangDEV"", ""lastName"" : ""GiangDEV"", ""email"" : ""t2301663@partner.coway.com"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""fgdfgdf"", ""address2"" : ""gdfgdfgd"", ""zipcode"" : ""77021""}",[],2025-01-14 04:26:40.128670
3592b95a18a2,1a95QzidVBi,CHARGE,0105501400048,6976039223481,CREDIT_CARD,2025-01-14 06:55:34.000000,USD,1159.41,99.41,1060.00,1205.00,145.00,0.00,0.00,,"[{""title"" : ""Houston Mta Transit"", ""rate"" : 0.0100, ""price"" : 12.05, ""paymentId"" : ""1a95QzidVBi"", ""id"" : ""1a95QzidVBl""}, {""title"" : ""Texas State Tax"", ""rate"" : 0.0625, ""price"" : 75.31, ""paymentId"" : ""1a95QzidVBi"", ""id"" : ""1a95QzidVBj""}, {""title"" : ""Houston City Tax"", ""rate"" : 0.0100, ""price"" : 12.05, ""paymentId"" : ""1a95QzidVBi"", ""id"" : ""1a95QzidVBk""}]","{""firstName"" : ""Nhung"", ""lastName"" : ""Bay"", ""email"" : ""nhung.vu+7@ntq-solution.com.vn"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""aaa"", ""address2"" : ""bbbb"", ""zipcode"" : ""77021""}",[],2025-01-14 07:53:04.957367
8b47e27b6e49,1a96zBHrzAu,CHARGE,0105501400049,6976062128313,CREDIT_CARD,2025-01-14 07:17:32.000000,USD,1159.41,99.41,1060.00,1205.00,145.00,0.00,0.00,,"[{""title"" : ""Houston Mta Transit"", ""rate"" : 0.0100, ""price"" : 12.05, ""paymentId"" : ""1a96zBHrzAu"", ""id"" : ""1a96zBHrzAx""}, {""title"" : ""Texas State Tax"", ""rate"" : 0.0625, ""price"" : 75.31, ""paymentId"" : ""1a96zBHrzAu"", ""id"" : ""1a96zBHrzAv""}, {""title"" : ""Houston City Tax"", ""rate"" : 0.0100, ""price"" : 12.05, ""paymentId"" : ""1a96zBHrzAu"", ""id"" : ""1a96zBHrzAw""}]","{""firstName"" : ""Nhung"", ""lastName"" : ""VuHong"", ""email"" : ""nhungvu591998@gmail.com"", ""phone"" : ""+12312322334"", ""state"" : ""TX"", ""city"" : ""Houston"", ""address1"" : ""ttttttt"", ""address2"" : ""yuyuyuyu"", ""zipcode"" : ""77021""}",[],2025-01-14 07:53:02.157979
