qbo_id,customer_id,company_code,customer_type,customer_status,channel_type,title_name,first_name,middle_name,last_name,family_name,name_suffix,fully_qualified_name,company_name,display_name,user_id,primary_phone,alternate_phone,mobile,fax,primary_email,alternate_email,web_addr,sync_token,submit_result,create_time,update_time,is_active
1920,989742a1b4a3b7949f422be6d21bde29,N200,1,0,,,zz,,zz,,,,,,11131@any.pink,12345678111,,,,11131@any.pink,,,,"{""id"":""1920"",""syncToken"":""0"",""metaData"":{""createdByRef"":null,""createTime"":""2025-01-05T04:03:49.000+00:00"",""lastModifiedByRef"":null,""lastUpdatedTime"":""2025-01-05T04:03:49.000+00:00"",""lastChangedInQB"":null,""_synchronized"":null,""synchronized"":null},""customField"":[],""attachableRef"":[],""domain"":""QBO"",""status"":null,""sparse"":false,""intuitId"":null,""organization"":null,""title"":""INDIVIDUAL"",""givenName"":""zz"",""middleName"":null,""familyName"":""zz"",""suffix"":null,""fullyQualifiedName"":""989742a1b4a3b7949f422be6d21bde29"",""companyName"":null,""displayName"":""989742a1b4a3b7949f422be6d21bde29"",""printOnCheckName"":""INDIVIDUAL zz zz"",""userId"":null,""active"":true,""v4IDPseudonym"":null,""primaryPhone"":{""id"":null,""deviceType"":null,""countryCode"":null,""areaCode"":null,""exchangeCode"":null,""extension"":null,""freeFormNumber"":""12345678111"",""_default"":null,""tag"":null,""default"":null},""alternatePhone"":null,""mobile"":null,""fax"":null,""primaryEmailAddr"":{""id"":null,""address"":""11131@any.pink"",""_default"":null,""tag"":null,""default"":null},""webAddr"":null,""otherContactInfo"":[],""defaultTaxCodeRef"":null,""taxable"":true,""billAddr"":null,""shipAddr"":null,""otherAddr"":[],""contactName"":null,""altContactName"":null,""notes"":""ACTIVE"",""job"":false,""billWithParent"":false,""rootCustomerRef"":null,""parentRef"":null,""level"":null,""customerTypeRef"":null,""salesTermRef"":null,""salesRepRef"":null,""taxGroupCodeRef"":null,""taxRateRef"":null,""paymentMethodRef"":null,""ccDetail"":null,""priceLevelRef"":null,""balance"":0.00,""openBalanceDate"":null,""balanceWithJobs"":0.00,""creditLimit"":null,""acctNum"":null,""currencyRef"":{""value"":""USD"",""name"":""United States Dollar"",""type"":null},""overDueBalance"":null,""totalRevenue"":null,""totalExpense"":null,""preferredDeliveryMethod"":""Print"",""resaleNum"":null,""jobInfo"":null,""tdsEnabled"":null,""customerEx"":null,""secondaryTaxIdentifier"":null,""arAccountRef"":null,""primaryTaxIdentifier"":null,""taxExemptionReasonId"":null,""isProject"":false,""businessNumber"":null,""gstin"":null,""gstRegistrationType"":null,""isCISContractor"":null,""clientCompanyId"":null,""clientEntityId"":null,""source"":null,""taxRegime"":null,""ccdetail"":null,""tdsenabled"":null,""araccountRef"":null,""gstregistrationType"":null}",2025-01-05 04:03:49.111588 +00:00,2025-01-05 04:03:49.111592 +00:00,Y
1921,fd30d36489682184a7b3f1249d4f25a8,N200,1,0,,,Nguyen,,Long,,,,,,longnp.email@gmail.com,14155552671,,,,longnp.email@gmail.com,,,,"{""id"":""1921"",""syncToken"":""0"",""metaData"":{""createdByRef"":null,""createTime"":""2025-01-05T04:04:10.000+00:00"",""lastModifiedByRef"":null,""lastUpdatedTime"":""2025-01-05T04:04:10.000+00:00"",""lastChangedInQB"":null,""_synchronized"":null,""synchronized"":null},""customField"":[],""attachableRef"":[],""domain"":""QBO"",""status"":null,""sparse"":false,""intuitId"":null,""organization"":null,""title"":""INDIVIDUAL"",""givenName"":""Nguyen"",""middleName"":null,""familyName"":""Long"",""suffix"":null,""fullyQualifiedName"":""fd30d36489682184a7b3f1249d4f25a8"",""companyName"":null,""displayName"":""fd30d36489682184a7b3f1249d4f25a8"",""printOnCheckName"":""INDIVIDUAL Nguyen Long"",""userId"":null,""active"":true,""v4IDPseudonym"":null,""primaryPhone"":{""id"":null,""deviceType"":null,""countryCode"":null,""areaCode"":null,""exchangeCode"":null,""extension"":null,""freeFormNumber"":""14155552671"",""_default"":null,""tag"":null,""default"":null},""alternatePhone"":null,""mobile"":null,""fax"":null,""primaryEmailAddr"":{""id"":null,""address"":""longnp.email@gmail.com"",""_default"":null,""tag"":null,""default"":null},""webAddr"":null,""otherContactInfo"":[],""defaultTaxCodeRef"":null,""taxable"":true,""billAddr"":null,""shipAddr"":null,""otherAddr"":[],""contactName"":null,""altContactName"":null,""notes"":""ACTIVE"",""job"":false,""billWithParent"":false,""rootCustomerRef"":null,""parentRef"":null,""level"":null,""customerTypeRef"":null,""salesTermRef"":null,""salesRepRef"":null,""taxGroupCodeRef"":null,""taxRateRef"":null,""paymentMethodRef"":null,""ccDetail"":null,""priceLevelRef"":null,""balance"":0.00,""openBalanceDate"":null,""balanceWithJobs"":0.00,""creditLimit"":null,""acctNum"":null,""currencyRef"":{""value"":""USD"",""name"":""United States Dollar"",""type"":null},""overDueBalance"":null,""totalRevenue"":null,""totalExpense"":null,""preferredDeliveryMethod"":""Print"",""resaleNum"":null,""jobInfo"":null,""tdsEnabled"":null,""customerEx"":null,""secondaryTaxIdentifier"":null,""arAccountRef"":null,""primaryTaxIdentifier"":null,""taxExemptionReasonId"":null,""isProject"":false,""businessNumber"":null,""gstin"":null,""gstRegistrationType"":null,""isCISContractor"":null,""clientCompanyId"":null,""clientEntityId"":null,""source"":null,""taxRegime"":null,""ccdetail"":null,""tdsenabled"":null,""araccountRef"":null,""gstregistrationType"":null}",2025-01-05 04:04:09.978148 +00:00,2025-01-05 04:04:09.978161 +00:00,Y
1922,cec51c756b0a7bba176b9b710ae59ba6,N200,1,0,,,GiangNguyen2,,GiangNguyen2,,,,,,t2301663@partner.coway.com,+15854451333,,,,t2301663@partner.coway.com,,,,"{""id"":""1922"",""syncToken"":""0"",""metaData"":{""createdByRef"":null,""createTime"":""2025-01-05T04:04:11.000+00:00"",""lastModifiedByRef"":null,""lastUpdatedTime"":""2025-01-05T04:04:11.000+00:00"",""lastChangedInQB"":null,""_synchronized"":null,""synchronized"":null},""customField"":[],""attachableRef"":[],""domain"":""QBO"",""status"":null,""sparse"":false,""intuitId"":null,""organization"":null,""title"":""INDIVIDUAL"",""givenName"":""GiangNguyen2"",""middleName"":null,""familyName"":""GiangNguyen2"",""suffix"":null,""fullyQualifiedName"":""cec51c756b0a7bba176b9b710ae59ba6"",""companyName"":null,""displayName"":""cec51c756b0a7bba176b9b710ae59ba6"",""printOnCheckName"":""INDIVIDUAL GiangNguyen2 GiangNguyen2"",""userId"":null,""active"":true,""v4IDPseudonym"":null,""primaryPhone"":{""id"":null,""deviceType"":null,""countryCode"":null,""areaCode"":null,""exchangeCode"":null,""extension"":null,""freeFormNumber"":""+15854451333"",""_default"":null,""tag"":null,""default"":null},""alternatePhone"":null,""mobile"":null,""fax"":null,""primaryEmailAddr"":{""id"":null,""address"":""t2301663@partner.coway.com"",""_default"":null,""tag"":null,""default"":null},""webAddr"":null,""otherContactInfo"":[],""defaultTaxCodeRef"":null,""taxable"":true,""billAddr"":null,""shipAddr"":null,""otherAddr"":[],""contactName"":null,""altContactName"":null,""notes"":""ACTIVE"",""job"":false,""billWithParent"":false,""rootCustomerRef"":null,""parentRef"":null,""level"":null,""customerTypeRef"":null,""salesTermRef"":null,""salesRepRef"":null,""taxGroupCodeRef"":null,""taxRateRef"":null,""paymentMethodRef"":null,""ccDetail"":null,""priceLevelRef"":null,""balance"":0.00,""openBalanceDate"":null,""balanceWithJobs"":0.00,""creditLimit"":null,""acctNum"":null,""currencyRef"":{""value"":""USD"",""name"":""United States Dollar"",""type"":null},""overDueBalance"":null,""totalRevenue"":null,""totalExpense"":null,""preferredDeliveryMethod"":""Print"",""resaleNum"":null,""jobInfo"":null,""tdsEnabled"":null,""customerEx"":null,""secondaryTaxIdentifier"":null,""arAccountRef"":null,""primaryTaxIdentifier"":null,""taxExemptionReasonId"":null,""isProject"":false,""businessNumber"":null,""gstin"":null,""gstRegistrationType"":null,""isCISContractor"":null,""clientCompanyId"":null,""clientEntityId"":null,""source"":null,""taxRegime"":null,""ccdetail"":null,""tdsenabled"":null,""araccountRef"":null,""gstregistrationType"":null}",2025-01-05 04:04:11.216976 +00:00,2025-01-05 04:04:11.216985 +00:00,Y
1923,0be7bb4b8c098a9db971dfb35bc397ff,N200,1,0,,,Nhung,,VuHai,,,,,,nhungvu591998+2@gmail.com,+821035348697,,,,nhungvu591998+2@gmail.com,,,,"{""id"":""1923"",""syncToken"":""0"",""metaData"":{""createdByRef"":null,""createTime"":""2025-01-05T04:04:23.000+00:00"",""lastModifiedByRef"":null,""lastUpdatedTime"":""2025-01-05T04:04:23.000+00:00"",""lastChangedInQB"":null,""_synchronized"":null,""synchronized"":null},""customField"":[],""attachableRef"":[],""domain"":""QBO"",""status"":null,""sparse"":false,""intuitId"":null,""organization"":null,""title"":""INDIVIDUAL"",""givenName"":""Nhung"",""middleName"":null,""familyName"":""VuHai"",""suffix"":null,""fullyQualifiedName"":""0be7bb4b8c098a9db971dfb35bc397ff"",""companyName"":null,""displayName"":""0be7bb4b8c098a9db971dfb35bc397ff"",""printOnCheckName"":""INDIVIDUAL Nhung VuHai"",""userId"":null,""active"":true,""v4IDPseudonym"":null,""primaryPhone"":{""id"":null,""deviceType"":null,""countryCode"":null,""areaCode"":null,""exchangeCode"":null,""extension"":null,""freeFormNumber"":""+821035348697"",""_default"":null,""tag"":null,""default"":null},""alternatePhone"":null,""mobile"":null,""fax"":null,""primaryEmailAddr"":{""id"":null,""address"":""nhungvu591998+2@gmail.com"",""_default"":null,""tag"":null,""default"":null},""webAddr"":null,""otherContactInfo"":[],""defaultTaxCodeRef"":null,""taxable"":true,""billAddr"":null,""shipAddr"":null,""otherAddr"":[],""contactName"":null,""altContactName"":null,""notes"":""ACTIVE"",""job"":false,""billWithParent"":false,""rootCustomerRef"":null,""parentRef"":null,""level"":null,""customerTypeRef"":null,""salesTermRef"":null,""salesRepRef"":null,""taxGroupCodeRef"":null,""taxRateRef"":null,""paymentMethodRef"":null,""ccDetail"":null,""priceLevelRef"":null,""balance"":0.00,""openBalanceDate"":null,""balanceWithJobs"":0.00,""creditLimit"":null,""acctNum"":null,""currencyRef"":{""value"":""USD"",""name"":""United States Dollar"",""type"":null},""overDueBalance"":null,""totalRevenue"":null,""totalExpense"":null,""preferredDeliveryMethod"":""Print"",""resaleNum"":null,""jobInfo"":null,""tdsEnabled"":null,""customerEx"":null,""secondaryTaxIdentifier"":null,""arAccountRef"":null,""primaryTaxIdentifier"":null,""taxExemptionReasonId"":null,""isProject"":false,""businessNumber"":null,""gstin"":null,""gstRegistrationType"":null,""isCISContractor"":null,""clientCompanyId"":null,""clientEntityId"":null,""source"":null,""taxRegime"":null,""ccdetail"":null,""tdsenabled"":null,""araccountRef"":null,""gstregistrationType"":null}",2025-01-05 04:04:22.703499 +00:00,2025-01-05 04:04:22.703511 +00:00,Y
1924,40547a52af73f53d3eb30b01c8271cbf,N200,1,0,,,T**g,,N*,,,,,,tung.nguyen16+2@ntq-solution.com.vn,6024***544,,,,tun************@ntq-solution.com.vn,,,,"{""id"":""1924"",""syncToken"":""0"",""metaData"":{""createdByRef"":null,""createTime"":""2025-01-05T04:04:24.000+00:00"",""lastModifiedByRef"":null,""lastUpdatedTime"":""2025-01-05T04:04:24.000+00:00"",""lastChangedInQB"":null,""_synchronized"":null,""synchronized"":null},""customField"":[],""attachableRef"":[],""domain"":""QBO"",""status"":null,""sparse"":false,""intuitId"":null,""organization"":null,""title"":""INDIVIDUAL"",""givenName"":""T**g"",""middleName"":null,""familyName"":""N*"",""suffix"":null,""fullyQualifiedName"":""40547a52af73f53d3eb30b01c8271cbf"",""companyName"":null,""displayName"":""40547a52af73f53d3eb30b01c8271cbf"",""printOnCheckName"":""INDIVIDUAL T**g N*"",""userId"":null,""active"":true,""v4IDPseudonym"":null,""primaryPhone"":{""id"":null,""deviceType"":null,""countryCode"":null,""areaCode"":null,""exchangeCode"":null,""extension"":null,""freeFormNumber"":""6024***544"",""_default"":null,""tag"":null,""default"":null},""alternatePhone"":null,""mobile"":null,""fax"":null,""primaryEmailAddr"":{""id"":null,""address"":""tun************@ntq-solution.com.vn"",""_default"":null,""tag"":null,""default"":null},""webAddr"":null,""otherContactInfo"":[],""defaultTaxCodeRef"":null,""taxable"":true,""billAddr"":null,""shipAddr"":null,""otherAddr"":[],""contactName"":null,""altContactName"":null,""notes"":""ACTIVE"",""job"":false,""billWithParent"":false,""rootCustomerRef"":null,""parentRef"":null,""level"":null,""customerTypeRef"":null,""salesTermRef"":null,""salesRepRef"":null,""taxGroupCodeRef"":null,""taxRateRef"":null,""paymentMethodRef"":null,""ccDetail"":null,""priceLevelRef"":null,""balance"":0.00,""openBalanceDate"":null,""balanceWithJobs"":0.00,""creditLimit"":null,""acctNum"":null,""currencyRef"":{""value"":""USD"",""name"":""United States Dollar"",""type"":null},""overDueBalance"":null,""totalRevenue"":null,""totalExpense"":null,""preferredDeliveryMethod"":""Print"",""resaleNum"":null,""jobInfo"":null,""tdsEnabled"":null,""customerEx"":null,""secondaryTaxIdentifier"":null,""arAccountRef"":null,""primaryTaxIdentifier"":null,""taxExemptionReasonId"":null,""isProject"":false,""businessNumber"":null,""gstin"":null,""gstRegistrationType"":null,""isCISContractor"":null,""clientCompanyId"":null,""clientEntityId"":null,""source"":null,""taxRegime"":null,""ccdetail"":null,""tdsenabled"":null,""araccountRef"":null,""gstregistrationType"":null}",2025-01-05 04:04:23.755329 +00:00,2025-01-05 04:04:23.755335 +00:00,Y
1925,d338a11b8ce6ef049f1db2c9136f6f32,N200,1,0,,,S,,A,,,,,,quynh.bui+7@ntq-solution.com.vn,6025566896,,,,quynh.bui+7@ntq-solution.com.vn,,,,"{""id"":""1925"",""syncToken"":""0"",""metaData"":{""createdByRef"":null,""createTime"":""2025-01-05T04:04:25.000+00:00"",""lastModifiedByRef"":null,""lastUpdatedTime"":""2025-01-05T04:04:25.000+00:00"",""lastChangedInQB"":null,""_synchronized"":null,""synchronized"":null},""customField"":[],""attachableRef"":[],""domain"":""QBO"",""status"":null,""sparse"":false,""intuitId"":null,""organization"":null,""title"":""INDIVIDUAL"",""givenName"":""S"",""middleName"":null,""familyName"":""A"",""suffix"":null,""fullyQualifiedName"":""d338a11b8ce6ef049f1db2c9136f6f32"",""companyName"":null,""displayName"":""d338a11b8ce6ef049f1db2c9136f6f32"",""printOnCheckName"":""INDIVIDUAL S A"",""userId"":null,""active"":true,""v4IDPseudonym"":null,""primaryPhone"":{""id"":null,""deviceType"":null,""countryCode"":null,""areaCode"":null,""exchangeCode"":null,""extension"":null,""freeFormNumber"":""6025566896"",""_default"":null,""tag"":null,""default"":null},""alternatePhone"":null,""mobile"":null,""fax"":null,""primaryEmailAddr"":{""id"":null,""address"":""quynh.bui+7@ntq-solution.com.vn"",""_default"":null,""tag"":null,""default"":null},""webAddr"":null,""otherContactInfo"":[],""defaultTaxCodeRef"":null,""taxable"":true,""billAddr"":null,""shipAddr"":null,""otherAddr"":[],""contactName"":null,""altContactName"":null,""notes"":""ACTIVE"",""job"":false,""billWithParent"":false,""rootCustomerRef"":null,""parentRef"":null,""level"":null,""customerTypeRef"":null,""salesTermRef"":null,""salesRepRef"":null,""taxGroupCodeRef"":null,""taxRateRef"":null,""paymentMethodRef"":null,""ccDetail"":null,""priceLevelRef"":null,""balance"":0.00,""openBalanceDate"":null,""balanceWithJobs"":0.00,""creditLimit"":null,""acctNum"":null,""currencyRef"":{""value"":""USD"",""name"":""United States Dollar"",""type"":null},""overDueBalance"":null,""totalRevenue"":null,""totalExpense"":null,""preferredDeliveryMethod"":""Print"",""resaleNum"":null,""jobInfo"":null,""tdsEnabled"":null,""customerEx"":null,""secondaryTaxIdentifier"":null,""arAccountRef"":null,""primaryTaxIdentifier"":null,""taxExemptionReasonId"":null,""isProject"":false,""businessNumber"":null,""gstin"":null,""gstRegistrationType"":null,""isCISContractor"":null,""clientCompanyId"":null,""clientEntityId"":null,""source"":null,""taxRegime"":null,""ccdetail"":null,""tdsenabled"":null,""araccountRef"":null,""gstregistrationType"":null}",2025-01-05 04:04:25.051635 +00:00,2025-01-05 04:04:25.051638 +00:00,Y
1926,571da871e422fafdb7f1920522784445,N200,1,0,,,Duc,,Ngo,,,,,,duc.ngo@ntq-solution.com.vn,+821046772909,,,,duc.ngo@ntq-solution.com.vn,,,,"{""id"":""1926"",""syncToken"":""0"",""metaData"":{""createdByRef"":null,""createTime"":""2025-01-05T04:04:26.000+00:00"",""lastModifiedByRef"":null,""lastUpdatedTime"":""2025-01-05T04:04:26.000+00:00"",""lastChangedInQB"":null,""_synchronized"":null,""synchronized"":null},""customField"":[],""attachableRef"":[],""domain"":""QBO"",""status"":null,""sparse"":false,""intuitId"":null,""organization"":null,""title"":""INDIVIDUAL"",""givenName"":""Duc"",""middleName"":null,""familyName"":""Ngo"",""suffix"":null,""fullyQualifiedName"":""571da871e422fafdb7f1920522784445"",""companyName"":null,""displayName"":""571da871e422fafdb7f1920522784445"",""printOnCheckName"":""INDIVIDUAL Duc Ngo"",""userId"":null,""active"":true,""v4IDPseudonym"":null,""primaryPhone"":{""id"":null,""deviceType"":null,""countryCode"":null,""areaCode"":null,""exchangeCode"":null,""extension"":null,""freeFormNumber"":""+821046772909"",""_default"":null,""tag"":null,""default"":null},""alternatePhone"":null,""mobile"":null,""fax"":null,""primaryEmailAddr"":{""id"":null,""address"":""duc.ngo@ntq-solution.com.vn"",""_default"":null,""tag"":null,""default"":null},""webAddr"":null,""otherContactInfo"":[],""defaultTaxCodeRef"":null,""taxable"":true,""billAddr"":null,""shipAddr"":null,""otherAddr"":[],""contactName"":null,""altContactName"":null,""notes"":""ACTIVE"",""job"":false,""billWithParent"":false,""rootCustomerRef"":null,""parentRef"":null,""level"":null,""customerTypeRef"":null,""salesTermRef"":null,""salesRepRef"":null,""taxGroupCodeRef"":null,""taxRateRef"":null,""paymentMethodRef"":null,""ccDetail"":null,""priceLevelRef"":null,""balance"":0.00,""openBalanceDate"":null,""balanceWithJobs"":0.00,""creditLimit"":null,""acctNum"":null,""currencyRef"":{""value"":""USD"",""name"":""United States Dollar"",""type"":null},""overDueBalance"":null,""totalRevenue"":null,""totalExpense"":null,""preferredDeliveryMethod"":""Print"",""resaleNum"":null,""jobInfo"":null,""tdsEnabled"":null,""customerEx"":null,""secondaryTaxIdentifier"":null,""arAccountRef"":null,""primaryTaxIdentifier"":null,""taxExemptionReasonId"":null,""isProject"":false,""businessNumber"":null,""gstin"":null,""gstRegistrationType"":null,""isCISContractor"":null,""clientCompanyId"":null,""clientEntityId"":null,""source"":null,""taxRegime"":null,""ccdetail"":null,""tdsenabled"":null,""araccountRef"":null,""gstregistrationType"":null}",2025-01-05 04:04:26.007860 +00:00,2025-01-05 04:04:26.007864 +00:00,Y
1927,dcbf02fef1ff6a3b795bc2402afe0f54,N200,1,0,,,Qw,,Aa,,,,,,lmh123@any.pink,12345678111,,,,lmh123@any.pink,,,,"{""id"":""1927"",""syncToken"":""0"",""metaData"":{""createdByRef"":null,""createTime"":""2025-01-05T04:04:27.000+00:00"",""lastModifiedByRef"":null,""lastUpdatedTime"":""2025-01-05T04:04:27.000+00:00"",""lastChangedInQB"":null,""_synchronized"":null,""synchronized"":null},""customField"":[],""attachableRef"":[],""domain"":""QBO"",""status"":null,""sparse"":false,""intuitId"":null,""organization"":null,""title"":""INDIVIDUAL"",""givenName"":""Qw"",""middleName"":null,""familyName"":""Aa"",""suffix"":null,""fullyQualifiedName"":""dcbf02fef1ff6a3b795bc2402afe0f54"",""companyName"":null,""displayName"":""dcbf02fef1ff6a3b795bc2402afe0f54"",""printOnCheckName"":""INDIVIDUAL Qw Aa"",""userId"":null,""active"":true,""v4IDPseudonym"":null,""primaryPhone"":{""id"":null,""deviceType"":null,""countryCode"":null,""areaCode"":null,""exchangeCode"":null,""extension"":null,""freeFormNumber"":""12345678111"",""_default"":null,""tag"":null,""default"":null},""alternatePhone"":null,""mobile"":null,""fax"":null,""primaryEmailAddr"":{""id"":null,""address"":""lmh123@any.pink"",""_default"":null,""tag"":null,""default"":null},""webAddr"":null,""otherContactInfo"":[],""defaultTaxCodeRef"":null,""taxable"":true,""billAddr"":null,""shipAddr"":null,""otherAddr"":[],""contactName"":null,""altContactName"":null,""notes"":""ACTIVE"",""job"":false,""billWithParent"":false,""rootCustomerRef"":null,""parentRef"":null,""level"":null,""customerTypeRef"":null,""salesTermRef"":null,""salesRepRef"":null,""taxGroupCodeRef"":null,""taxRateRef"":null,""paymentMethodRef"":null,""ccDetail"":null,""priceLevelRef"":null,""balance"":0.00,""openBalanceDate"":null,""balanceWithJobs"":0.00,""creditLimit"":null,""acctNum"":null,""currencyRef"":{""value"":""USD"",""name"":""United States Dollar"",""type"":null},""overDueBalance"":null,""totalRevenue"":null,""totalExpense"":null,""preferredDeliveryMethod"":""Print"",""resaleNum"":null,""jobInfo"":null,""tdsEnabled"":null,""customerEx"":null,""secondaryTaxIdentifier"":null,""arAccountRef"":null,""primaryTaxIdentifier"":null,""taxExemptionReasonId"":null,""isProject"":false,""businessNumber"":null,""gstin"":null,""gstRegistrationType"":null,""isCISContractor"":null,""clientCompanyId"":null,""clientEntityId"":null,""source"":null,""taxRegime"":null,""ccdetail"":null,""tdsenabled"":null,""araccountRef"":null,""gstregistrationType"":null}",2025-01-05 04:04:27.108700 +00:00,2025-01-05 04:04:27.108711 +00:00,Y
1928,da63f385f0c064b8a34cb2ee6fe4ea90,N200,1,0,,,NguyenAnh,,Hoang,,,,,,dao.nguyen+4@ntq-solution.com.vn,+15628956329,,,,dao.nguyen+4@ntq-solution.com.vn,,,,"{""id"":""1928"",""syncToken"":""0"",""metaData"":{""createdByRef"":null,""createTime"":""2025-01-05T04:04:28.000+00:00"",""lastModifiedByRef"":null,""lastUpdatedTime"":""2025-01-05T04:04:28.000+00:00"",""lastChangedInQB"":null,""_synchronized"":null,""synchronized"":null},""customField"":[],""attachableRef"":[],""domain"":""QBO"",""status"":null,""sparse"":false,""intuitId"":null,""organization"":null,""title"":""INDIVIDUAL"",""givenName"":""NguyenAnh"",""middleName"":null,""familyName"":""Hoang"",""suffix"":null,""fullyQualifiedName"":""da63f385f0c064b8a34cb2ee6fe4ea90"",""companyName"":null,""displayName"":""da63f385f0c064b8a34cb2ee6fe4ea90"",""printOnCheckName"":""INDIVIDUAL NguyenAnh Hoang"",""userId"":null,""active"":true,""v4IDPseudonym"":null,""primaryPhone"":{""id"":null,""deviceType"":null,""countryCode"":null,""areaCode"":null,""exchangeCode"":null,""extension"":null,""freeFormNumber"":""+15628956329"",""_default"":null,""tag"":null,""default"":null},""alternatePhone"":null,""mobile"":null,""fax"":null,""primaryEmailAddr"":{""id"":null,""address"":""dao.nguyen+4@ntq-solution.com.vn"",""_default"":null,""tag"":null,""default"":null},""webAddr"":null,""otherContactInfo"":[],""defaultTaxCodeRef"":null,""taxable"":true,""billAddr"":null,""shipAddr"":null,""otherAddr"":[],""contactName"":null,""altContactName"":null,""notes"":""ACTIVE"",""job"":false,""billWithParent"":false,""rootCustomerRef"":null,""parentRef"":null,""level"":null,""customerTypeRef"":null,""salesTermRef"":null,""salesRepRef"":null,""taxGroupCodeRef"":null,""taxRateRef"":null,""paymentMethodRef"":null,""ccDetail"":null,""priceLevelRef"":null,""balance"":0.00,""openBalanceDate"":null,""balanceWithJobs"":0.00,""creditLimit"":null,""acctNum"":null,""currencyRef"":{""value"":""USD"",""name"":""United States Dollar"",""type"":null},""overDueBalance"":null,""totalRevenue"":null,""totalExpense"":null,""preferredDeliveryMethod"":""Print"",""resaleNum"":null,""jobInfo"":null,""tdsEnabled"":null,""customerEx"":null,""secondaryTaxIdentifier"":null,""arAccountRef"":null,""primaryTaxIdentifier"":null,""taxExemptionReasonId"":null,""isProject"":false,""businessNumber"":null,""gstin"":null,""gstRegistrationType"":null,""isCISContractor"":null,""clientCompanyId"":null,""clientEntityId"":null,""source"":null,""taxRegime"":null,""ccdetail"":null,""tdsenabled"":null,""araccountRef"":null,""gstregistrationType"":null}",2025-01-05 04:04:28.104487 +00:00,2025-01-05 04:04:28.104492 +00:00,Y
1929,a42e898b4b1425033517f5f0a42fc2a8,N200,1,0,,,T**g,,H***g,,,,,,tung.hoang2@ntq-solution.com.vn,+1415***1234,,,,tun********@ntq-solution.com.vn,,,,"{""id"":""1929"",""syncToken"":""0"",""metaData"":{""createdByRef"":null,""createTime"":""2025-01-05T04:04:29.000+00:00"",""lastModifiedByRef"":null,""lastUpdatedTime"":""2025-01-05T04:04:29.000+00:00"",""lastChangedInQB"":null,""_synchronized"":null,""synchronized"":null},""customField"":[],""attachableRef"":[],""domain"":""QBO"",""status"":null,""sparse"":false,""intuitId"":null,""organization"":null,""title"":""INDIVIDUAL"",""givenName"":""T**g"",""middleName"":null,""familyName"":""H***g"",""suffix"":null,""fullyQualifiedName"":""a42e898b4b1425033517f5f0a42fc2a8"",""companyName"":null,""displayName"":""a42e898b4b1425033517f5f0a42fc2a8"",""printOnCheckName"":""INDIVIDUAL T**g H***g"",""userId"":null,""active"":true,""v4IDPseudonym"":null,""primaryPhone"":{""id"":null,""deviceType"":null,""countryCode"":null,""areaCode"":null,""exchangeCode"":null,""extension"":null,""freeFormNumber"":""+1415***1234"",""_default"":null,""tag"":null,""default"":null},""alternatePhone"":null,""mobile"":null,""fax"":null,""primaryEmailAddr"":{""id"":null,""address"":""tun********@ntq-solution.com.vn"",""_default"":null,""tag"":null,""default"":null},""webAddr"":null,""otherContactInfo"":[],""defaultTaxCodeRef"":null,""taxable"":true,""billAddr"":null,""shipAddr"":null,""otherAddr"":[],""contactName"":null,""altContactName"":null,""notes"":""ACTIVE"",""job"":false,""billWithParent"":false,""rootCustomerRef"":null,""parentRef"":null,""level"":null,""customerTypeRef"":null,""salesTermRef"":null,""salesRepRef"":null,""taxGroupCodeRef"":null,""taxRateRef"":null,""paymentMethodRef"":null,""ccDetail"":null,""priceLevelRef"":null,""balance"":0.00,""openBalanceDate"":null,""balanceWithJobs"":0.00,""creditLimit"":null,""acctNum"":null,""currencyRef"":{""value"":""USD"",""name"":""United States Dollar"",""type"":null},""overDueBalance"":null,""totalRevenue"":null,""totalExpense"":null,""preferredDeliveryMethod"":""Print"",""resaleNum"":null,""jobInfo"":null,""tdsEnabled"":null,""customerEx"":null,""secondaryTaxIdentifier"":null,""arAccountRef"":null,""primaryTaxIdentifier"":null,""taxExemptionReasonId"":null,""isProject"":false,""businessNumber"":null,""gstin"":null,""gstRegistrationType"":null,""isCISContractor"":null,""clientCompanyId"":null,""clientEntityId"":null,""source"":null,""taxRegime"":null,""ccdetail"":null,""tdsenabled"":null,""araccountRef"":null,""gstregistrationType"":null}",2025-01-05 04:04:29.137024 +00:00,2025-01-05 04:04:29.137027 +00:00,Y
